id,refi_pathway,pd_score,pred_rate,scenario_current_rate,monthly_savings,risk_adjusted_savings,recommendation
126069443,pl_refinance,0.13298018327237413,6.7425421866910975,11.719999999999999,11.60607879467662,10.062700309486907,consider
121843134,pl_refinance,0.5056231125259961,12.058335706412192,16.990000000000002,51.76809971176385,25.59295200594569,hold
116812312,pl_refinance,0.15940812251882952,7.2150377734759426,12.21,11.737300449988965,9.866279421816811,consider
103738401,other,0.6948678863534976,18.570791822937057,23.99,142.72132845280453,43.54886061324095,hold
98074700,other,0.4132250359694028,13.365572091244383,18.490000000000002,12.641871943495772,7.417933954924148,consider
103753406,pl_refinance,0.2314960947845873,7.489768805761407,12.49,42.05130475926751,32.31659192690055,consider
102370598,pl_refinance,0.5715359384416001,14.029875564281037,18.990000000000002,81.41473561052817,34.88328829039019,hold
131477683,cc_to_pl,0.5027403010872419,18.356504671573443,36.0,314.30933606913527,156.2933658192071,hold
96500323,pl_refinance,0.7881438832029974,20.623272814619845,26.49,66.69462527825601,14.129664322682524,hold
119236674,pl_refinance,0.708016674741775,20.66546666110208,27.91,47.74580911492632,13.940980112520656,hold
133273171,other,0.3074700254488234,9.643164521554816,14.58,126.15222617615018,87.36419798334356,consider
103697372,pl_refinance,0.6015136621394573,14.212901569322357,18.990000000000002,24.490296095783947,9.75904840432929,hold
132436589,cc_to_pl,0.3662607608085827,11.966652041142504,36.0,482.3212892123739,305.66592687127337,consider
127547305,cc_to_pl,0.44629916938244757,13.395693445323353,36.0,291.59533308792925,161.4565781349883,consider
113670803,other,0.6534047932890216,21.502828746225923,31.3,26.165031724270165,9.068674579072725,hold
98907444,pl_refinance,0.5957783805928958,14.72831453976192,19.990000000000002,48.64862873997538,19.66482749120784,hold
112041866,pl_refinance,0.2751009598182136,11.055726920448144,15.91,21.898253037041115,15.874022608208994,consider
119278096,pl_refinance,0.22991866191295834,7.936369710826269,12.969999999999999,40.12876540861282,30.902413361645554,consider
121248678,pl_refinance,0.4304692273824691,14.259100335885881,19.08,44.213115519551366,25.180729841678236,consider
111715443,pl_refinance,0.3677541535977373,12.049354069135164,16.990000000000002,23.049092819193106,14.57269319827506,consider
97296048,other,0.24561059887900788,6.765289607988676,11.99,27.114808968039313,20.455124498909285,consider
112117574,pl_refinance,0.2964710386140687,9.392716739434833,14.44,21.648876820391422,15.230611824621938,consider
108203576,pl_refinance,0.38445244753837116,10.359634640835283,15.42,48.381629579721675,29.781193671902823,consider
120209290,other,0.39933414569350373,11.044898105599996,15.91,19.384940485253367,11.643871837255299,consider
112025707,pl_refinance,0.5290807754729591,13.398499084587788,18.59,26.41285752671098,12.438322384021951,hold
112044746,pl_refinance,0.5595506343842648,14.073318694875795,19.08,89.90124663484164,39.596947048379754,hold
126353827,cc_to_pl,0.37326677397439645,10.005313258312572,36.0,164.91207672402987,103.35587785583309,consider
139580953,pl_refinance,0.45911224964211444,11.533976562517287,16.55,75.56371075816776,40.87148552067931,hold
96592729,pl_refinance,0.49161940633756424,11.712574651138853,16.490000000000002,98.14111527220496,49.89303844477709,hold
114956619,other,0.36102915764061183,13.386114297516754,18.59,37.70781382040883,24.09419356035761,consider
96713622,cc_to_pl,0.09508442779324704,5.4072897280582595,36.0,339.32911491642085,307.06420019100403,consider
107679197,pl_refinance,0.7252619805083609,14.042005125200527,18.990000000000002,129.21588216864689,35.500515553879055,hold
97749895,pl_refinance,0.34809574715695746,11.557974242455911,16.490000000000002,42.65678814138482,27.80814160199343,consider
113233191,cc_to_pl,0.6437484949323412,19.109219979373517,36.0,434.27993454088687,154.7128803008753,hold
126467875,cc_to_pl,0.49416775618075875,17.14291884324494,36.0,64.76979357814741,32.76265001734339,hold
96217698,cc_to_pl,0.5948578381873689,13.370975297920003,36.0,166.50449470494652,67.45799093628182,hold
128912011,cc_to_pl,0.5491940431913366,12.991819519452307,36.0,633.9152099118396,285.7727527398716,hold
116839937,pl_refinance,0.817690459781232,23.60894268232756,31.3,166.7963700446278,30.40856953299558,hold
107082276,other,0.566256915108694,15.748857740903269,20.990000000000002,62.646328656138735,27.172411848428236,hold
113075897,other,0.13477958587515992,7.300805190401308,12.35,39.670626664118686,34.323836030920695,consider
119976785,pl_refinance,0.7640189121313639,20.59220471416737,26.45,60.97081904173848,14.387960205711202,hold
128587979,pl_refinance,0.7727847731319363,19.342578280994825,25.0,81.9479523590935,18.61982258664471,hold
98925981,pl_refinance,0.6273844242885055,15.714322846952543,20.990000000000002,13.268883377399817,4.944192618718512,hold
138111467,pl_refinance,0.3786702319806893,12.662215109789383,17.73,54.061431404305495,33.589976633229014,consider
129059668,pl_refinance,0.1752703292779591,6.207077099013003,11.08,11.303812515770801,9.322589574035337,consider
127870036,pl_refinance,0.17082143600220034,6.1881014778771934,11.08,17.418730311843944,14.443237786639706,consider
141872295,pl_refinance,0.41249270619610895,10.472862525829074,15.47,47.84450606660107,28.10899628257264,consider
109302398,pl_refinance,0.4284586338921554,13.388804267346165,18.59,22.61323990151243,12.924402025434834,consider
118275984,other,0.378417382811454,10.025195106510386,14.93,43.670355978178804,27.14473416247185,consider
130343569,pl_refinance,0.860427470185823,12.571784873298839,17.61,44.67285141178161,6.235102885555188,hold
106436376,other,0.7000408796848002,23.647070564985974,35.739999999999995,33.04025190448013,9.910724896260463,hold
137272580,pl_refinance,0.3109201903720571,9.87343824601012,15.08,20.906516510470453,14.406258417018424,consider
114789691,other,0.705127773287124,18.551443537392334,24.03,107.5952479613469,31.726850350086398,hold
131257061,pl_refinance,0.36220546456505304,9.458989581804268,14.43,41.00742913986858,26.15431421764399,consider
118167461,other,0.5075237507355554,17.863089691512943,23.06,51.919031710933496,25.568890002442284,hold
112131542,cc_to_pl,0.3434743444560906,10.016189905928846,36.0,94.59372335286213,62.10320623457702,consider
96827067,pl_refinance,0.5941046608521554,14.89014888603723,19.990000000000002,34.95845031408703,14.18947204631943,hold
122996530,pl_refinance,0.4126237284175564,15.688481899821914,21.02,81.48803780521484,47.8641398245963,consider
131668501,pl_refinance,0.8391352899923193,13.689000071332485,18.58,123.91925379775262,19.934234826543655,hold
100475024,other,0.54548058671585,13.029636647093307,17.740000000000002,80.91079162664437,36.77552553849851,hold
131278516,other,0.6676299762526194,20.93138582336009,26.85,134.90057254524277,44.836906500397575,hold
107315604,pl_refinance,0.5316014367202035,15.740221025201595,21.02,117.70767984746385,55.13410812755032,hold
129682048,other,0.6305619809518412,14.03568445698142,19.07,75.29364290974013,27.816334283493838,hold
124085075,cc_to_pl,0.2532248960722231,6.210766077881597,36.0,301.70504856848675,225.30581900026667,consider
127032402,pl_refinance,0.3012710100072247,11.029573602186352,15.91,27.77810145408648,19.40936477293069,consider
109444548,cc_to_pl,0.14210432723569177,5.4104197117673545,36.0,84.8274491234271,72.77310153462263,consider
105792134,other,0.13254361052754585,5.403146060053693,10.32,78.59227069432586,68.17536737694168,consider
125491187,pl_refinance,0.5825786491688341,17.86004990896859,23.06,17.316902681092046,7.228444909353281,hold
99666205,pl_refinance,0.14109756504880697,5.397894779831166,10.32,29.50288744497874,25.34010186458322,consider
126727947,other,0.2635660164322244,9.436712247270576,14.44,11.94174484089055,8.79430672392696,consider
96994650,pl_refinance,0.6047400528658811,18.567168369381157,23.99,123.77233549330572,48.92224678375045,hold
127694204,other,0.15018288303982413,6.183308560484511,11.08,99.62996168685504,84.66724680357592,consider
117193974,other,0.5531073129876464,15.69231110266646,21.02,91.7792685370282,41.0154839285409,hold
125078591,pl_refinance,0.17223630176967158,6.737975414379462,11.719999999999999,15.431351181688541,12.773512322845455,consider
102606286,cc_to_pl,0.4295561835880035,11.554996934627846,36.0,145.8755460922486,83.2138032340464,consider
110855480,other,0.41012151902225713,13.33028442798302,18.59,12.978994778210307,7.656029724388753,consider
110417246,pl_refinance,0.9211633474583892,15.686970947113277,21.02,101.8880661928124,8.03251407257939,hold
96818908,pl_refinance,0.5342617622265636,15.698528071548353,20.990000000000002,22.903861139828564,10.667203925471245,hold
109887850,other,0.6688315950463851,18.244074907825805,24.03,17.666708488283916,5.850655670845473,hold
119336585,other,0.5250713340472878,18.241923433436767,24.03,62.83423615376705,29.841779952666265,hold
117529118,pl_refinance,0.45705908591261174,13.405225581159858,18.59,40.703340323474094,22.09950880163707,hold
